"Title","Year","Link","Author Keywords"
"The role of the ecological scaffold in the origin and maintenance of whole-group trait altruism in microbial populations","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152303574&doi=10.1186%2fs12862-023-02112-2&partnerID=40&md5=c5e77e5a823f0eb8c4dceb69b2b6a321","Ecological scaffold; Kin selection; Multilevel selection; Nutrient limitation; Population structured selection; Random and positive assortment; Strong and weak altruism; Whole-group trait altruism"
"Introducing Controlled Microporosity in Melt Electrowriting","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146827069&doi=10.1002%2fadmt.202201158&partnerID=40&md5=ba9c948680062c412d36d760a0f94961","cell infiltration; mechanical anisotropy; melt electrowriting; pore morphology; pore size; randomized fibers; tissue engineering"
"Effective elastic properties of loosely connected fibrous bio-inspired materials","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153493707&doi=10.1016%2fj.mechrescom.2023.104117&partnerID=40&md5=6e930fa232165ed3d05dda9a8cc9f514","Connectivity; ECM; Effective elastic properties; Homogenization; Metamaterials"
"Machine learning-based classification models for non-covalent Bruton’s tyrosine kinase inhibitors: predictive ability and interpretability","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165284234&doi=10.1007%2fs11030-023-10696-6&partnerID=40&md5=f5c32b656cc440446fcbc704de72b63a","Classification models; Machine learning method; Non-covalent Bruton’s tyrosine kinase (BTK) inhibitors; SHAP; Structure clustering"
"Controlling differentiation of stem cells via bioactive disordered cues","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169511722&doi=10.1039%2fd3bm00605k&partnerID=40&md5=35e85b18de0a9e243dbe1bfd0c1e3df6",""
"Predictive modeling as a tool to assess polymer–polymer and polymer–drug interactions for tissue engineering applications","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151511822&doi=10.1007%2fs13233-023-00155-4&partnerID=40&md5=804ef05ba98fc2842644338042f53b83","Classification; Machine learning; Miscibility; Polymer blends; Polymer–polymer interactions"
"A new insight into the mechanical properties of nanobiofibers and vibrational behavior of atomic force microscope beam considering them as the samples","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151626105&doi=10.1016%2fj.jmbbm.2023.105842&partnerID=40&md5=70fedd546f41ff867d6a18bec17279c3","Atomic force microscopy; Mechanical properties; Nanobiopolymer; Nanofiber; Resonant frequency"
"Design and mechanical properties analysis of heterogeneous porous scaffolds based on bone slice images","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145030431&doi=10.1002%2fcnm.3673&partnerID=40&md5=8c4c3f47bfb44030aa8e4cb09a4b2302","Bone slice images; Fused deposition; Heterogeneous porous scaffolds; Mechanical properties; Voronoi-Tessellation"
"Multicellular dynamics on structured surfaces: Stress concentration is a key to controlling complex microtissue morphology on engineered scaffolds","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159868594&doi=10.1016%2fj.actbio.2023.05.012&partnerID=40&md5=1261801933796718bcf16adbb82a2f34","Aggregation; Cell sheet; Computational model; Curvature; Detachment"
"Nanochitin and Nanochitosan: Chitin Nanostructure Engineering with Multiscale Properties for Biomedical and Environmental Applications","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138692298&doi=10.1002%2fadma.202203325&partnerID=40&md5=0ff4f8f823ff358c7b5eb620a5ea995e","biomedical applications; environmental applications; multiscale materials; nanochitin; nanochitosan"
"Site-Specifically Conjugated Single-Domain Antibody Successfully Identifies Glypican-3-Expressing Liver Cancer by Immuno-PET","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164208925&doi=10.2967%2fjnumed.122.265171&partnerID=40&md5=209297fa61ddb0418f514454156bd20b","glypican-3; GPC3; immuno-PET; liver cancer; molecular imaging; Nanobody"
"A method for reproducible high-resolution imaging of 3D cancer cell spheroids","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147289383&doi=10.1111%2fjmi.13169&partnerID=40&md5=ceaace3ae635f440956c6989c965cf1a","3D bioimaging; cancer spheroids; cytoskeleton; hydrogel scaffold; structured illumination microscopy"
"Cross-Modal Facilitation of Episodic Memory by Sequential Action Execution","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152437146&doi=10.1177%2f09567976231158292&partnerID=40&md5=45b77c04d45733f53da096762602d29b","episodic memory; motor actions; open data; open materials; prior knowledge; sequence learning; temporal memory"
"‘Chemistry at the speed of sound’: automated 1536-well nanoscale synthesis of 16 scaffolds in parallel","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147153280&doi=10.1039%2fd2gc04312b&partnerID=40&md5=f4395d8417c1e0a48d4ef2d3fccce52a",""
"Construction of a multifunctional peptide nanoplatform for nitric oxide release and monitoring and its application in tumor-bearing mice","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152619240&doi=10.1016%2fj.bios.2023.115313&partnerID=40&md5=f4cd10395d1e6c449d6d8a712d2ca2be","Fluorescence imaging; Nitric oxide; Peptide; Self-assembly; Tumor"
"Synthesis and antibacterial activity of 2-benzylidene-3-oxobutanamide derivatives against resistant pathogens","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169511032&doi=10.1039%2fd3md00051f&partnerID=40&md5=67cd3ab7474b59403281110db156d005",""
"Electrospun Aligned PCL/Gelatin Scaffolds Mimicking the Skin ECM for Effective Antimicrobial Wound Dressings","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139970035&doi=10.1007%2fs42765-022-00216-w&partnerID=40&md5=f15142a424004453167c61e77084b2d7","Bacterial infections; Biomaterials; Electrospinning; Fiber alignment; Nanofiber dressing; Wound healing"
"Ti6Al4V orthopedic implant with biomimetic heterogeneous structure via 3D printing for improving osteogenesis","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134823334&doi=10.1016%2fj.matdes.2022.110964&partnerID=40&md5=79866fa2dfa5ec8470f5cf85d1b93947","Finite elements analysis; Heterogeneous scaffold; Selective laser melting; Titanium implants"
"Internal flow field analysis of heterogeneous porous scaffold for bone tissue engineering","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132340256&doi=10.1080%2f10255842.2022.2089025&partnerID=40&md5=3f97f51a73eaffd0b639b91990b55d31","computational fluid dynamics simulation; flow field analysis; Heterogeneous porous scaffold; permeability"
"Additive manufacturing of high porosity magnesium scaffolds with lattice structure and random structure","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140298329&doi=10.1016%2fj.msea.2022.144167&partnerID=40&md5=17c2e2b37de33fbfb7e5a2bbe5aaca45","Magnesium alloy; Mechanical property; Selective laser melting; Triply periodic minimal surface; Voronoi design"
"EFR3 and phosphatidylinositol 4-kinase IIIα regulate insulin-stimulated glucose transport and GLUT4 dispersal in 3T3-L1 adipocytes","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134361533&doi=10.1042%2fBSR20221181&partnerID=40&md5=f45b71a7b394322f6532820ecb2567f9",""
"Classification of FLT3 inhibitors and SAR analysis by machine learning methods","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158068754&doi=10.1007%2fs11030-023-10640-8&partnerID=40&md5=13bd6215688d9fb34c07cd89c7858905","Classification models; Deep neural networks (DNN); FMS-like tyrosine kinase 3 (FLT3); Structure–activity relationship; Substructure analysis"
"The 3D-Printed Ordered Bredigite Scaffold Promotes Pro-Healing of Critical-Sized Bone Defects by Regulating Macrophage Polarization","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148860286&doi=10.2147%2fIJN.S393080&partnerID=40&md5=23f1b7064b22717c2ef3b26d09db9894","bredigite; macrophage polarization; osteoimmunomodulation; three-dimensional printing; tissue engineering"
"De novo selected hACE2 mimics that integrate hotspot peptides with aptameric scaffolds for binding tolerance of SARS-CoV-2 variants","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140817643&doi=10.1126%2fsciadv.abq6207&partnerID=40&md5=c9e831e45a1db079482d131f48feab72",""
"Mathematical model of the cell signaling pathway based on the extended Boolean network model with a stochastic process","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143111600&doi=10.1186%2fs12859-022-05077-z&partnerID=40&md5=e3ea82d7c197f660d0c408620317ecfd","Extended Boolean network model; MAPK signaling pathway; Stochastic process"
"Analysis of adhesion and permeability of bone scaffold with voronoi architecture","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120831665&doi=10.12307%2f2022.300&partnerID=40&md5=274ff523e7f68b047a08c167c2584627","Adhesion; Biological performance; Bone scaffold; Bone tissue engineering; Computational fluid dynamics; Permeability; Voronoi"
"TnFLXopen: Markerless Transposons for Functional Fluorescent Fusion Proteins and Protein Interaction Prediction","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133215266&doi=10.1128%2fspectrum.02428-21&partnerID=40&md5=4109634e0ce1eb6a79017fd22ff39616","Bacillus subtilis; BiFC; DivIVA; FACS; FtsZ; internal fluorescent protein fusion; MotA; protein-protein interactions; transposon mutagenesis"
"The Impact of Surface Charges of Carboxylated Cellulose Nanofibrils on the Water Motions in Hydrated Films","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135599185&doi=10.1021%2facs.biomac.1c01517&partnerID=40&md5=eac892b74ad16b6f6a25085ffd12120d",""
"Topographical and Compositional Gradient Tubular Scaffold for Bone to Tendon Interface Regeneration","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140973086&doi=10.3390%2fpharmaceutics14102153&partnerID=40&md5=53fb336006c1cc6896546101681676e7","chitosan; chondroitin sulfate; electrospun nanofibers; hydroxyapatite nanoparticles; pullulan; stem cells differentiation; tendon tissue engineering"
"A novel method to design biomimetic, 3D printable stochastic scaffolds with controlled porosity for bone tissue engineering","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132889041&doi=10.1016%2fj.matdes.2022.110857&partnerID=40&md5=f96870f31a25e66920798d94c64bf1a1","Biomimicry; Bone; Bone implant; Stochastic scaffold; Stress shielding; Tissue engineering"
"NOM-assisted, amyloid-enriched, hierarchical self-assembled nanostructures of maghemite nanoparticles and their plastic deformation: role of magnetic fields, Pb2+, and biomolecular conformations","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135108858&doi=10.1039%2fd2en00540a&partnerID=40&md5=79d409ec082c88e1411370023b641b2a",""
"Photothermal-Triggered Structural Change of Nanofiber Scaffold Integrating with Graded Mineralization to Promote Tendon–Bone Healing","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130487799&doi=10.1007%2fs42765-022-00154-7&partnerID=40&md5=678de5c3e23ec6d3e924da61c65cc0ee","Graded mineralization; Nanofiber scaffold; Photothermal welding; Tendon-derived stem cells; Tendon-to-bone healing"
"Theoretical error of sectional method for estimation of shape memory polyurethane foam mass loss","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132347576&doi=10.1016%2fj.jcis.2022.06.045&partnerID=40&md5=1af45008a4956e49936e3afb4a0032b1","Computational porous structures; Degradation estimation; Histopathology; Sampling error; Shape memory polyurethane foams"
"Membrane supported poly(butylene adipate-co-terephthalate) nanofibrous matrices as cardiac patch: Effect of basement membrane for the fiber deposition and cellular behavior","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137067466&doi=10.1016%2fj.colsurfa.2022.129977&partnerID=40&md5=84119fea0833905d2d1af1ed7f26b275","Electrospinning; H9C2 rat cardiomyoblast cell line; Polybutylene adipate-co-terephthalate (PBAT); Polycaprolactone (PCL); Response surface methodology (RSM); Tissue engineering"
"Construction of magnetic nanochains to achieve magnetic energy coupling in scaffold","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135497014&doi=10.1186%2fs40824-022-00278-2&partnerID=40&md5=99ae5dddb90f0c82f1f8d9352b368978","Bone scaffold; Fe<sub>3</sub>O<sub>4</sub> nanoparticles; Magnetic energy coupling; Magnetic microenvironment; Magnetic nanochains"
"Machine Learning Enabled Structure-Based Drug Repurposing Approach to Identify Potential CYP1B1 Inhibitors","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137739885&doi=10.1021%2facsomega.2c02983&partnerID=40&md5=46cd00ccb0df6dfd145aeeca6f5a8183",""
"In silico studies on recreational drugs: 3D quantitative structure activity relationship prediction of classified and de novo designer benzodiazepines","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137379684&doi=10.1111%2fcbdd.14119&partnerID=40&md5=21b9aa330d901883859528bd4617e1b9","3D-QSAR; designer benzodiazepines; Forge™; MedChem; MOE®; recreational drugs; scaffold replacement"
"Are ultrafine submicron sized gliadin fibrous materials suitable as bio-absorbents? Processing and post-treatment derived structures and functional properties","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140808408&doi=10.1016%2fj.reactfunctpolym.2022.105444&partnerID=40&md5=90cd98c554d1678c414cd8c787bf08cf","Absorbents; Blood absorption; Electrospinning; Gliadin fibers; Protein crosslinking; Protein structure"
"Elucidation of binding mechanism of rhodanine derivative P4OC on bovine serum albumin","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151430144&doi=10.1080%2f07391102.2023.2194001&partnerID=40&md5=c2d6d5e4b556c3f5057aa347b11037fc","binding properties; bovine serum albumin; fluorescence quenching; P4OC; Rhodanine derivatives"
"Sc2Mol: a scaffold-based two-step molecule generator with variational autoencoder and transformer","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146364155&doi=10.1093%2fbioinformatics%2fbtac814&partnerID=40&md5=ab4e742b315a9bf98dcfbb3de08cfb44",""
"Does laterality matter? a systematic review and meta-analysis of clinical and survival outcomes of medial versus lateral meniscal scaffolds","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143970905&doi=10.1016%2fj.knee.2022.11.020&partnerID=40&md5=ca80ec8af72b2d82abcb05f02b6cde79","Defect; Implant; Irreparable; Meniscus; Pain"
"Mesh-like electrospun membrane loaded with atorvastatin facilitates cutaneous wound healing by promoting the paracrine function of mesenchymal stem cells","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129699711&doi=10.1186%2fs13287-022-02865-5&partnerID=40&md5=cac17e2fa7eab5743e553bae9f5919c8","Atorvastatin; Bone marrow stem cells; Electrospun fibrous; Mesh-like topography; Paracrine secretion; Tissue engineering; Wound healing"
"Genetic characterization of ESBL-producing and ciprofloxacin-resistant Escherichia coli from Belgian broilers and pigs","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153740199&doi=10.3389%2ffmicb.2023.1150470&partnerID=40&md5=e097c0102f07bbc90cdaed7c34222640","ciprofloxacin; ESBL; Escherichia coli; livestock; WGS"
"Hydrophobicity of the biofunctionalized scaffolds for bone tissue engineering application in Dentistry","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159145117&doi=10.15562%2fjdmfs.v8i1.1505&partnerID=40&md5=b6f89c2f3e60d3429096bf5cae2eeb8a","Biofunctionalized scaffold; Bone tissue engineering; Contact angle; Hydrophobicity; Polycaprolactone"
"Association between otolin-1 and benign paroxysmal positional vertigo: A meta-analysis","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145385819&doi=10.3389%2ffneur.2022.950023&partnerID=40&md5=7f3afb979c5c96899e5b6dd255489817","biomarker; BPPV; inner ear proteins; meta-analysis; otolin-1"
